application_id,net_monthly_income,monthly_debt_payment,monthly_expenses,property_value,requested_amount,requested_term_months,active_loan_count,has_late_payments,employment_tenure_months,average_monthly_balance,estimated_monthly_payment,debt_to_income_ratio,loan_to_value_ratio,payment_to_income_ratio,expense_to_income_ratio,total_obligations_to_income_ratio,employment_stability_score,banking_capacity_score,credit_history_score,default_flag,recommended_amount
APP-000159,4708.18,962.99,3713.09,266532.44,207703.82,240,1,0,161,2305.03,865.43,0.2045,0.7793,0.1838,0.7886,1.177,100,55,92,0,151000.0
APP-000160,5411.63,1747.04,1339.49,328011.14,179384.76,120,0,0,24,9856.6,1494.87,0.3228,0.5469,0.2762,0.2475,0.8466,60,75,100,1,18000.0
APP-000161,6179.28,913.27,2446.68,327556.26,179294.07,240,2,0,54,6639.8,747.06,0.1478,0.5474,0.1209,0.3959,0.6646,80,75,84,0,151000.0
APP-000162,15311.1,1584.7,4657.62,1430376.27,1129028.55,240,1,0,63,23873.72,4704.29,0.1035,0.7893,0.3072,0.3042,0.7149,100,75,92,0,833000.0
APP-000163,5871.56,1889.49,1648.86,477954.52,260527.64,180,1,0,66,13270.21,1447.38,0.3218,0.5451,0.2465,0.2808,0.8491,100,75,92,0,27000.0
APP-000164,11183.17,1727.07,3417.62,904604.92,624789.17,240,4,0,45,9724.65,2603.29,0.1544,0.6907,0.2328,0.3056,0.6928,80,55,68,1,357000.0
APP-000165,5610.63,1660.12,3096.23,518701.93,393974.64,180,3,0,20,9491.24,2188.75,0.2959,0.7595,0.3901,0.5519,1.2378,60,75,76,1,42000.0
APP-000166,11481.03,739.24,3925.49,1384930.53,792336.45,240,1,0,75,15947.17,3301.4,0.0644,0.5721,0.2876,0.3419,0.6939,100,75,92,0,724000.0
APP-000167,9731.84,298.51,7589.77,381818.45,224068.59,300,3,0,14,5574.68,746.9,0.0307,0.5868,0.0767,0.7799,0.8873,60,55,76,0,170000.0
APP-000168,7998.76,2605.5,3891.85,453603.38,321044.26,180,0,0,42,18255.48,1783.58,0.3257,0.7078,0.223,0.4866,1.0353,80,75,100,0,35000.0
APP-000169,8369.56,2137.19,2162.68,493041.14,387271.26,240,3,0,39,14982.09,1613.63,0.2554,0.7855,0.1928,0.2584,0.7065,80,75,76,0,144000.0
APP-000170,6404.68,2236.15,2314.18,350241.47,300506.29,240,2,0,21,4860.54,1252.11,0.3491,0.858,0.1955,0.3613,0.906,60,55,84,1,1000.0
APP-000171,9927.43,1443.82,2895.88,502362.77,401346.13,240,0,0,32,21276.81,1672.28,0.1454,0.7989,0.1684,0.2917,0.6056,80,75,100,0,401000.0
APP-000172,7044.05,765.58,3860.22,455089.8,332022.31,240,1,0,65,2829.75,1383.43,0.1087,0.7296,0.1964,0.548,0.8531,100,55,92,1,305000.0
APP-000173,4578.06,1879.3,722.4,220209.95,137189.63,240,2,0,42,5145.55,571.62,0.4105,0.623,0.1249,0.1578,0.6932,80,75,84,1,0.0
APP-000174,4410.6,29.93,906.15,335341.26,194760.2,240,0,0,16,3368.37,811.5,0.0068,0.5808,0.184,0.2054,0.3962,60,55,100,0,195000.0
APP-000175,9052.28,3577.5,2945.18,642083.47,419656.76,180,4,0,70,16531.1,2331.43,0.3952,0.6536,0.2576,0.3254,0.9781,100,75,68,0,0.0
APP-000176,13553.09,5487.25,7173.27,1066066.11,824379.99,180,2,1,117,9734.98,4579.89,0.4049,0.7733,0.3379,0.5293,1.2721,100,55,49,1,0.0
APP-000177,9011.97,3067.79,5563.0,713199.55,544714.06,300,0,0,18,16515.66,1815.71,0.3404,0.7638,0.2015,0.6173,1.1592,60,75,100,0,26000.0
APP-000178,8120.36,1004.54,5204.23,656564.38,293492.64,120,0,0,44,13682.92,2445.77,0.1237,0.447,0.3012,0.6409,1.0658,80,75,100,1,221000.0
APP-000179,9414.64,995.0,4752.21,595745.84,368088.71,240,1,0,45,7647.29,1533.7,0.1057,0.6179,0.1629,0.5048,0.7734,80,55,92,1,339000.0
APP-000180,12679.21,2416.56,5157.11,1371643.83,1202363.75,180,3,0,18,35460.52,6679.8,0.1906,0.8766,0.5268,0.4067,1.1242,60,75,76,1,276000.0
APP-000181,9202.02,356.07,5034.8,682972.01,498773.07,240,1,0,91,4410.43,2078.22,0.0387,0.7303,0.2258,0.5471,0.8117,100,55,92,0,459000.0
APP-000182,7185.03,613.33,1701.99,262076.05,140417.42,240,2,0,46,143.7,585.07,0.0854,0.5358,0.0814,0.2369,0.4037,80,30,84,0,118000.0
APP-000183,12040.12,3735.6,1503.27,625571.56,613060.13,240,1,0,77,23122.93,2554.42,0.3103,0.98,0.2122,0.1249,0.6473,100,75,92,1,106000.0
APP-000184,9872.02,3069.3,4835.93,381760.38,273431.13,180,1,0,55,197.44,1519.06,0.3109,0.7162,0.1539,0.4899,0.9546,80,30,92,1,64000.0
APP-000185,13414.42,980.05,3475.56,943194.95,726225.61,240,2,0,89,33437.25,3025.94,0.0731,0.77,0.2256,0.2591,0.5577,100,75,84,0,610000.0
APP-000186,9086.35,2859.08,3721.32,616122.75,475608.69,300,1,0,55,11281.42,1585.36,0.3147,0.7719,0.1745,0.4096,0.8987,80,75,92,0,89000.0
APP-000187,4581.7,1299.38,2012.01,282087.6,189622.83,240,1,0,35,91.63,790.1,0.2836,0.6722,0.1724,0.4391,0.8952,80,30,92,1,67000.0
APP-000188,4121.89,1778.12,1894.83,437731.05,273763.75,240,1,0,62,1221.65,1140.68,0.4314,0.6254,0.2767,0.4597,1.1678,100,30,92,1,0.0
APP-000189,13782.97,4130.47,7856.94,1101006.91,1078986.77,240,1,0,27,275.66,4495.78,0.2997,0.98,0.3262,0.57,1.1959,80,30,92,1,153000.0
APP-000190,14015.73,5160.61,7752.55,1164283.5,990126.21,180,1,0,66,20947.84,5500.7,0.3682,0.8504,0.3925,0.5531,1.3138,100,75,92,1,0.0
APP-000191,7925.54,2272.97,3576.0,421961.04,348899.26,240,2,0,24,158.51,1453.75,0.2868,0.8269,0.1834,0.4512,0.9214,60,30,84,1,101000.0
APP-000192,7273.8,2598.13,2540.58,378349.59,300756.74,180,2,0,43,11651.76,1670.87,0.3572,0.7949,0.2297,0.3493,0.9362,80,75,84,1,0.0
APP-000193,13176.62,524.48,5761.37,931093.02,548943.34,180,1,0,38,11538.22,3049.69,0.0398,0.5896,0.2314,0.4372,0.7085,80,55,92,0,505000.0
APP-000194,4957.45,1006.14,1609.22,362459.92,321168.09,240,1,0,53,3580.14,1338.2,0.203,0.8861,0.2699,0.3246,0.7975,80,55,92,0,161000.0
APP-000195,5636.87,1209.35,2190.33,206232.86,125883.05,300,1,0,98,9066.41,419.61,0.2145,0.6104,0.0744,0.3886,0.6776,100,75,92,0,116000.0
APP-000196,10558.65,1962.59,8857.73,704836.84,533439.75,300,1,0,32,18067.53,1778.13,0.1859,0.7568,0.1684,0.8389,1.1932,80,75,92,0,478000.0
APP-000197,7237.26,2041.95,3250.62,508441.63,257718.55,300,1,0,74,15786.08,859.06,0.2821,0.5069,0.1187,0.4492,0.85,100,75,92,1,136000.0
APP-000198,8483.61,2619.85,4174.27,560998.35,255079.42,240,1,1,91,4917.1,1062.83,0.3088,0.4547,0.1253,0.492,0.9261,100,55,57,0,48000.0
APP-000199,7976.98,2193.0,2449.92,441597.57,336222.61,180,0,0,73,8959.52,1867.9,0.2749,0.7614,0.2342,0.3071,0.8162,100,75,100,1,108000.0
APP-000200,9580.24,1870.33,5587.31,577576.94,355104.17,240,0,0,53,5539.35,1479.6,0.1952,0.6148,0.1544,0.5832,0.9329,80,55,100,0,355000.0
APP-000201,13003.94,1521.43,7043.5,868878.34,400907.6,300,1,0,51,16862.06,1336.36,0.117,0.4614,0.1028,0.5416,0.7614,80,75,92,1,369000.0
APP-000202,8789.87,3283.95,4770.93,629657.19,497605.0,240,2,0,31,3951.39,2073.35,0.3736,0.7903,0.2359,0.5428,1.1523,80,55,84,0,0.0
APP-000203,10560.6,2840.41,4798.55,854207.65,837123.5,240,0,0,15,8113.85,3488.01,0.269,0.98,0.3303,0.4544,1.0536,60,55,100,1,205000.0
APP-000204,2500.0,193.49,1463.68,223638.53,201418.44,240,0,0,47,1932.25,839.24,0.0774,0.9006,0.3357,0.5855,0.9986,80,55,100,0,164000.0
APP-000205,8344.1,1609.44,5202.29,539877.87,370652.44,240,0,0,95,11798.77,1544.39,0.1929,0.6865,0.1851,0.6235,1.0014,100,75,100,1,315000.0
APP-000206,5801.66,0.0,2699.49,358480.06,258517.85,300,2,0,103,6687.34,861.73,0.0,0.7211,0.1485,0.4653,0.6138,100,75,84,0,217000.0
APP-000207,4599.8,1034.73,1847.56,358222.17,299259.45,240,0,1,17,7385.76,1246.91,0.225,0.8354,0.2711,0.4017,0.8977,60,75,65,1,90000.0
APP-000208,5689.91,1093.75,3204.17,460855.64,399044.14,240,1,0,101,5995.48,1662.68,0.1922,0.8659,0.2922,0.5631,1.0476,100,75,92,1,198000.0
APP-000209,7430.8,1037.15,2046.0,462080.09,312061.33,180,2,0,64,4668.2,1733.67,0.1396,0.6753,0.2333,0.2753,0.6482,100,55,84,0,236000.0
APP-000210,11430.89,5050.67,3487.87,962790.36,697486.84,240,2,1,60,15113.4,2906.2,0.4418,0.7244,0.2542,0.3051,1.0012,80,75,49,1,0.0
APP-000211,4255.54,247.41,1751.04,372924.05,283079.16,180,3,0,95,1381.07,1572.66,0.0581,0.7591,0.3696,0.4115,0.8392,100,55,76,1,170000.0
APP-000212,8598.02,2741.87,1215.61,801768.5,635003.8,300,3,0,80,14291.99,2116.68,0.3189,0.792,0.2462,0.1414,0.7065,100,75,76,1,61000.0
APP-000213,6950.66,3657.01,3839.65,709035.05,498238.97,240,1,0,24,6207.5,2076.0,0.5261,0.7027,0.2987,0.5524,1.3772,60,55,92,0,0.0
APP-000214,7451.45,2763.13,1981.59,405392.27,285553.82,240,0,0,28,9940.73,1189.81,0.3708,0.7044,0.1597,0.2659,0.7964,80,75,100,0,0.0
APP-000215,11708.83,2524.24,4034.41,822546.92,739780.77,180,1,0,13,15783.75,4109.89,0.2156,0.8994,0.351,0.3446,0.9112,60,75,92,1,261000.0
APP-000216,10221.97,625.9,3944.41,717612.9,629517.09,240,1,0,58,26489.12,2622.99,0.0612,0.8772,0.2566,0.3859,0.7037,80,75,92,0,528000.0
APP-000217,12779.67,374.59,5447.79,872016.91,681972.49,240,2,0,26,19085.49,2841.55,0.0293,0.7821,0.2223,0.4263,0.6779,80,75,84,0,573000.0
APP-000218,8005.58,1299.97,2922.16,466831.63,440448.26,120,0,0,34,9733.96,3670.4,0.1624,0.9435,0.4585,0.365,0.9859,80,75,100,1,180000.0
APP-000219,6272.98,776.72,2567.03,271368.54,181752.35,300,2,0,89,3305.02,605.84,0.1238,0.6698,0.0966,0.4092,0.6296,100,55,84,0,153000.0
APP-000220,7783.65,928.31,3194.87,557840.55,519342.05,180,0,0,63,14572.14,2885.23,0.1193,0.931,0.3707,0.4105,0.9004,100,75,100,0,323000.0
APP-000221,9275.99,1616.95,3232.45,521028.62,411887.19,240,0,0,64,8411.61,1716.2,0.1743,0.7905,0.185,0.3485,0.7078,100,55,100,0,391000.0
APP-000222,9065.03,1864.55,2685.87,648584.04,635612.36,180,0,0,140,181.3,3531.18,0.2057,0.98,0.3895,0.2963,0.8915,100,30,100,1,235000.0
APP-000223,5029.96,1448.27,2982.95,280204.97,158309.46,240,0,0,4,4901.29,659.62,0.2879,0.565,0.1311,0.593,1.0121,35,55,100,1,75000.0
APP-000224,8789.57,410.55,1054.75,441290.33,278182.86,240,1,1,27,11622.8,1159.1,0.0467,0.6304,0.1319,0.12,0.2986,80,75,57,1,159000.0
APP-000225,9230.33,1149.05,3572.93,685050.87,530533.34,300,0,0,38,3815.31,1768.44,0.1245,0.7744,0.1916,0.3871,0.7032,80,55,100,0,531000.0
APP-000226,16555.92,3272.21,5711.4,1203889.78,928970.02,120,2,0,28,17278.38,7741.42,0.1976,0.7716,0.4676,0.345,1.0102,80,75,84,1,254000.0
APP-000227,14505.9,2794.3,7064.47,1166667.34,1135771.73,300,2,0,76,15748.56,3785.91,0.1926,0.9735,0.261,0.487,0.9406,100,75,84,1,575000.0
APP-000228,5769.62,2752.68,1080.73,630882.4,399418.77,240,0,0,41,6344.75,1664.24,0.4771,0.6331,0.2884,0.1873,0.9529,80,75,100,0,0.0
APP-000229,7580.37,1914.15,2577.59,568461.37,476165.65,180,3,0,22,17140.57,2645.36,0.2525,0.8376,0.349,0.34,0.9415,60,75,76,1,101000.0
APP-000230,3816.99,0.0,1540.62,300516.89,261786.33,180,2,0,55,76.34,1454.37,0.0,0.8711,0.381,0.4036,0.7846,80,30,84,1,202000.0
APP-000231,6609.74,1841.11,3907.75,334478.47,271464.14,180,1,0,61,19699.81,1508.13,0.2785,0.8116,0.2282,0.5912,1.0979,100,75,92,0,78000.0
APP-000232,9509.94,2818.68,4499.62,445404.19,265046.88,300,0,0,23,10655.39,883.49,0.2964,0.5951,0.0929,0.4731,0.8624,60,75,100,0,153000.0
APP-000233,12358.73,2502.42,2850.44,1217222.97,1099162.86,180,2,0,42,20666.15,6106.46,0.2025,0.903,0.4941,0.2306,0.9272,80,75,84,1,276000.0
APP-000234,6166.93,309.11,2109.11,329174.56,289611.81,240,1,1,61,7801.49,1206.72,0.0501,0.8798,0.1957,0.342,0.5878,100,75,57,1,150000.0
APP-000235,6406.73,2986.35,3599.1,328082.35,261792.0,240,1,1,91,128.13,1090.8,0.4661,0.7979,0.1703,0.5618,1.1982,100,30,57,1,0.0
APP-000236,2500.0,175.54,569.69,173240.55,129335.36,300,1,0,30,497.7,431.12,0.0702,0.7466,0.1724,0.2279,0.4705,80,30,92,0,119000.0
APP-000237,7979.47,2493.65,3250.97,545608.46,408875.73,240,1,0,65,5411.29,1703.65,0.3125,0.7494,0.2135,0.4074,0.9334,100,55,92,0,66000.0
APP-000238,5100.27,1264.9,2134.67,274164.63,194592.28,240,2,0,33,10426.73,810.8,0.248,0.7098,0.159,0.4185,0.8255,80,75,84,0,105000.0
APP-000239,6805.79,2069.73,2438.34,439045.04,352685.79,180,0,0,49,136.12,1959.37,0.3041,0.8033,0.2879,0.3583,0.9503,80,30,100,1,56000.0
APP-000240,5694.05,2613.34,4839.94,524585.37,379824.74,300,1,0,25,2162.81,1266.08,0.459,0.724,0.2224,0.85,1.5313,80,55,92,1,0.0
APP-000241,8198.36,2448.27,2901.92,454944.33,277375.8,180,2,0,64,10644.47,1540.98,0.2986,0.6097,0.188,0.354,0.8406,100,75,84,1,64000.0
APP-000242,2875.27,407.68,1414.52,129139.54,75376.56,120,2,0,83,4530.19,628.14,0.1418,0.5837,0.2185,0.492,0.8522,100,75,84,0,60000.0
APP-000243,3805.46,1426.43,1131.71,330947.83,205927.42,300,0,0,43,5892.55,686.42,0.3748,0.6222,0.1804,0.2974,0.8526,80,75,100,1,0.0
APP-000244,15313.59,2015.97,7724.78,1207650.36,904381.81,180,1,1,40,4048.84,5024.34,0.1316,0.7489,0.3281,0.5044,0.9642,80,30,57,0,343000.0
APP-000245,4380.25,1063.95,2449.99,257692.89,184635.86,120,0,0,38,87.6,1538.63,0.2429,0.7165,0.3513,0.5593,1.1535,80,30,100,1,56000.0
APP-000246,4990.29,194.46,1626.46,207201.64,154985.73,240,1,0,20,8159.88,645.77,0.039,0.748,0.1294,0.3259,0.4943,60,75,92,1,143000.0
APP-000247,14378.12,1083.26,5912.97,813755.47,638884.07,180,1,0,72,35079.91,3549.36,0.0753,0.7851,0.2469,0.4112,0.7334,100,75,92,1,588000.0
APP-000248,17796.21,4043.2,4925.2,1228211.47,784149.5,120,1,0,90,14935.09,6534.58,0.2272,0.6384,0.3672,0.2768,0.8711,100,55,92,0,241000.0
APP-000249,4750.99,1290.05,1125.49,432254.74,393583.43,240,1,0,29,569.08,1639.93,0.2715,0.9105,0.3452,0.2369,0.8536,80,30,92,1,82000.0
APP-000250,7321.6,0.0,4289.63,375902.28,257567.34,240,2,0,53,5587.17,1073.2,0.0,0.6852,0.1466,0.5859,0.7325,80,55,84,0,216000.0
APP-000251,9592.98,2778.32,3178.73,656914.09,435963.99,240,2,0,63,14434.13,1816.52,0.2896,0.6637,0.1894,0.3314,0.8103,100,75,84,1,117000.0
APP-000252,14031.83,1477.27,1683.82,1152751.57,902270.43,180,1,0,32,13192.32,5012.61,0.1053,0.7827,0.3572,0.12,0.5825,80,55,92,1,569000.0
APP-000253,5342.06,2132.32,3752.57,144968.41,69766.58,240,3,0,103,12908.94,290.69,0.3992,0.4813,0.0544,0.7025,1.156,100,75,76,0,0.0
APP-000254,7715.11,1317.16,2250.23,683621.71,421952.19,240,1,0,54,15295.0,1758.13,0.1707,0.6172,0.2279,0.2917,0.6903,80,75,92,1,305000.0
APP-000255,10987.48,688.84,4181.62,535264.88,453658.11,180,1,0,17,14458.47,2520.32,0.0627,0.8475,0.2294,0.3806,0.6727,60,75,92,0,394000.0
APP-000256,9891.25,2281.05,6751.22,751496.92,371341.04,180,0,0,85,197.83,2063.01,0.2306,0.4941,0.2086,0.6825,1.1217,100,30,100,0,213000.0
APP-000257,7296.3,669.27,2898.98,543138.78,469969.65,120,2,0,44,3844.88,3916.41,0.0917,0.8653,0.5368,0.3973,1.0258,80,55,84,1,190000.0
APP-000258,8071.77,3209.76,3179.2,722605.16,662229.88,240,3,0,36,5301.37,2759.29,0.3977,0.9164,0.3418,0.3939,1.1334,80,55,76,1,0.0
APP-000259,4100.33,902.38,916.39,327684.86,220194.66,180,0,0,69,1960.15,1223.3,0.2201,0.672,0.2983,0.2235,0.7419,100,55,100,0,96000.0
APP-000260,7737.84,1538.01,1225.88,210537.23,159573.67,240,0,0,33,10227.41,664.89,0.1988,0.7579,0.0859,0.1584,0.4431,80,75,100,0,160000.0
APP-000261,7647.56,2316.08,3008.38,427299.57,369819.79,300,1,0,99,10250.01,1232.73,0.3029,0.8655,0.1612,0.3934,0.8574,100,75,92,1,100000.0
APP-000262,9242.94,733.03,4418.59,669999.66,441742.43,180,3,1,87,184.86,2454.12,0.0793,0.6593,0.2655,0.478,0.8229,100,30,41,1,181000.0
APP-000263,6722.95,265.68,3152.29,447011.57,372276.07,240,2,1,107,12599.74,1551.15,0.0395,0.8328,0.2307,0.4689,0.7391,100,75,49,1,175000.0
APP-000264,10008.92,2774.17,3433.04,786671.27,497766.76,180,0,0,135,11655.5,2765.37,0.2772,0.6328,0.2763,0.343,0.8965,100,75,100,0,131000.0
APP-000265,11740.69,775.43,4969.14,988667.1,650455.65,120,0,0,63,17280.86,5420.46,0.066,0.6579,0.4617,0.4232,0.951,100,75,100,1,400000.0
APP-000266,8997.37,593.81,1134.09,728356.59,448730.49,240,2,0,47,16378.31,1869.71,0.066,0.6161,0.2078,0.126,0.3999,80,75,84,1,377000.0
APP-000267,9625.62,3245.24,4751.46,636667.91,486760.72,240,0,0,32,4425.16,2028.17,0.3371,0.7645,0.2107,0.4936,1.0415,80,55,100,1,30000.0
APP-000268,8670.1,2544.75,3865.35,318764.22,277495.72,300,1,0,66,19793.96,924.99,0.2935,0.8705,0.1067,0.4458,0.846,100,75,92,1,135000.0
APP-000269,8500.27,377.95,6254.38,525328.06,365662.64,240,0,0,133,8690.56,1523.59,0.0445,0.6961,0.1792,0.7358,0.9595,100,75,100,0,366000.0
APP-000270,6191.01,825.39,2607.64,479770.34,266146.65,180,0,0,20,15547.45,1478.59,0.1333,0.5547,0.2388,0.4212,0.7933,60,75,100,1,241000.0
APP-000271,9512.78,889.23,2560.58,479177.36,277562.58,240,4,0,56,3286.29,1156.51,0.0935,0.5792,0.1216,0.2692,0.4842,80,55,68,0,189000.0
APP-000272,8188.68,3837.91,3372.79,666255.36,513881.37,180,1,0,17,20016.6,2854.9,0.4687,0.7713,0.3486,0.4119,1.2292,60,75,92,0,0.0
APP-000273,15198.14,5271.34,5586.11,1312375.67,1259533.04,300,1,0,16,5112.87,4198.44,0.3468,0.9597,0.2762,0.3676,0.9906,60,55,92,1,13000.0
APP-000274,13534.74,2180.2,6625.97,978339.5,754480.01,240,0,0,92,46612.32,3143.67,0.1611,0.7712,0.2323,0.4896,0.8829,100,100,100,0,614000.0
APP-000275,9734.71,2926.91,4130.46,144579.53,96825.41,180,0,0,84,2855.67,537.92,0.3007,0.6697,0.0553,0.4243,0.7802,100,30,100,1,86000.0
APP-000276,6058.22,182.56,1323.17,284702.33,233343.14,240,0,0,31,12727.88,972.26,0.0301,0.8196,0.1605,0.2184,0.409,80,75,100,0,228000.0
APP-000277,4940.28,621.63,781.95,513549.39,353766.29,240,0,0,23,4070.03,1474.03,0.1258,0.6889,0.2984,0.1583,0.5825,60,55,100,0,266000.0
APP-000278,12311.66,2889.31,5688.79,740697.87,496877.11,240,1,0,109,22081.21,2070.32,0.2347,0.6708,0.1682,0.4621,0.8649,100,75,92,1,313000.0
APP-000279,9340.8,2646.36,5990.24,320253.18,190678.85,120,2,0,24,10401.23,1588.99,0.2833,0.5954,0.1701,0.6413,1.0947,80,75,84,0,63000.0
APP-000280,10036.46,2071.08,4342.73,925707.3,836004.73,120,2,1,19,1685.05,6966.71,0.2064,0.9031,0.6941,0.4327,1.3332,60,30,49,1,85000.0
APP-000281,2917.32,743.11,1604.9,204914.07,79896.6,120,0,1,25,58.35,665.81,0.2547,0.3899,0.2282,0.5501,1.0331,80,30,65,1,22000.0
APP-000282,11467.8,2648.69,6674.83,1030828.54,849115.83,180,1,0,60,39068.8,4717.31,0.231,0.8237,0.4114,0.582,1.2244,80,100,92,0,226000.0
APP-000283,9954.15,1961.95,4605.65,746414.12,492419.22,240,1,1,146,12101.47,2051.75,0.1971,0.6597,0.2061,0.4627,0.8659,100,75,57,0,208000.0
APP-000284,4946.62,883.17,1432.94,387093.26,258057.93,120,3,0,33,98.93,2150.48,0.1785,0.6667,0.4347,0.2897,0.903,80,30,76,1,77000.0
APP-000285,6991.12,1120.84,3154.74,535059.59,502956.53,240,0,0,91,9943.8,2095.65,0.1603,0.94,0.2998,0.4512,0.9113,100,75,100,1,318000.0
APP-000286,9343.9,2359.06,5729.04,771383.29,483783.03,240,2,0,51,16544.56,2015.76,0.2525,0.6272,0.2157,0.6131,1.0813,80,75,84,1,184000.0
APP-000287,8667.89,2405.46,4375.4,962082.02,607642.35,120,0,0,11,4389.66,5063.69,0.2775,0.6316,0.5842,0.5048,1.3665,35,55,100,1,75000.0
APP-000288,7565.05,1874.4,4083.0,661776.5,465261.14,300,2,0,33,3876.94,1550.87,0.2478,0.703,0.205,0.5397,0.9925,80,55,84,0,195000.0
APP-000289,8168.84,449.26,2826.36,339447.0,262664.14,240,1,1,84,9248.29,1094.43,0.055,0.7738,0.134,0.346,0.535,100,75,57,1,150000.0
APP-000290,7693.67,616.65,2982.25,600413.48,397809.2,180,0,0,82,17174.85,2210.05,0.0802,0.6626,0.2873,0.3876,0.755,100,75,100,1,374000.0
APP-000291,8988.2,2479.34,3604.3,813851.44,419457.68,240,2,0,30,11145.05,1747.74,0.2758,0.5154,0.1944,0.401,0.8713,80,75,84,1,134000.0
APP-000292,13208.77,5627.39,5439.19,1210565.87,735369.42,180,1,0,71,32584.76,4085.39,0.426,0.6075,0.3093,0.4118,1.1471,100,75,92,1,0.0
APP-000293,2500.0,603.35,1517.18,155802.78,138130.6,300,0,0,44,5420.24,460.44,0.2413,0.8866,0.1842,0.6069,1.0324,80,75,100,1,81000.0
APP-000294,7742.08,1257.05,929.05,704289.2,513934.61,240,1,0,59,7309.25,2141.39,0.1624,0.7297,0.2766,0.12,0.559,80,55,92,0,321000.0
APP-000295,9064.84,2278.97,3851.52,785915.83,611946.56,240,0,0,94,181.3,2549.78,0.2514,0.7786,0.2813,0.4249,0.9576,100,30,100,0,214000.0
APP-000296,9447.18,574.81,3847.65,1098757.32,753764.27,300,1,0,31,8937.0,2512.55,0.0608,0.686,0.266,0.4073,0.7341,80,55,92,0,693000.0
APP-000297,7309.87,2947.72,1466.07,413007.62,261956.4,240,2,1,37,11870.02,1091.48,0.4033,0.6343,0.1493,0.2006,0.7531,80,75,49,0,0.0
APP-000298,2878.49,708.46,1518.35,175204.46,164356.51,240,1,0,95,3465.43,684.82,0.2461,0.9381,0.2379,0.5275,1.0115,100,75,92,1,66000.0
APP-000299,9549.59,1205.88,2903.84,615851.41,428346.24,180,0,0,137,16434.67,2379.7,0.1263,0.6955,0.2492,0.3041,0.6796,100,75,100,0,385000.0
APP-000300,14027.52,2758.49,5090.23,858147.62,568404.3,180,1,1,78,27032.13,3157.8,0.1966,0.6624,0.2251,0.3629,0.7846,100,75,57,1,221000.0
APP-000301,3591.64,525.15,2570.92,193875.57,167217.39,240,3,0,56,5846.38,696.74,0.1462,0.8625,0.194,0.7158,1.056,80,75,76,1,118000.0
APP-000302,11264.25,4546.63,6551.24,228347.08,142966.54,240,0,0,78,10162.65,595.69,0.4036,0.6261,0.0529,0.5816,1.0381,100,55,100,0,0.0
APP-000303,7448.72,1427.82,3813.13,463127.17,297645.09,240,2,0,33,12051.25,1240.19,0.1917,0.6427,0.1665,0.5119,0.8701,80,75,84,0,238000.0
APP-000304,8303.76,2007.44,3993.48,636470.45,459106.55,240,1,0,49,26255.96,1912.94,0.2418,0.7213,0.2304,0.4809,0.953,80,100,92,0,198000.0
APP-000305,5130.72,1540.87,2019.72,313600.19,225803.15,180,0,0,16,102.61,1254.46,0.3003,0.72,0.2445,0.3937,0.9385,60,30,100,1,46000.0
APP-000306,7429.74,864.02,5497.27,778910.65,587103.49,180,2,0,34,11802.58,3261.69,0.1163,0.7537,0.439,0.7399,1.2952,80,75,84,0,263000.0
APP-000307,12660.14,3128.57,6942.15,889258.1,871472.94,240,2,0,61,35433.24,3631.14,0.2471,0.98,0.2868,0.5483,1.0823,100,75,84,1,263000.0
APP-000308,10364.5,2678.4,3110.1,966370.37,738028.91,180,0,1,53,962.54,4100.16,0.2584,0.7637,0.3956,0.3001,0.9541,80,30,65,0,111000.0
APP-000309,14043.4,34.11,2752.28,1049119.95,431034.06,240,3,1,8,28802.87,1795.98,0.0024,0.4109,0.1279,0.196,0.3263,35,75,41,1,177000.0
APP-000310,12267.72,3132.9,6265.05,1041226.64,793850.83,240,3,0,41,26636.23,3307.71,0.2554,0.7624,0.2696,0.5107,1.0357,80,75,76,0,212000.0
APP-000311,9905.08,2115.66,4071.59,743141.78,538721.61,240,0,1,53,198.1,2244.67,0.2136,0.7249,0.2266,0.4111,0.8513,80,30,65,1,211000.0
APP-000312,14080.59,3353.93,2694.6,1332560.66,966970.65,240,1,0,54,25220.11,4029.04,0.2382,0.7256,0.2861,0.1914,0.7157,80,75,92,1,348000.0
APP-000313,9904.78,2228.46,4839.21,703307.67,528868.48,240,0,0,19,8971.9,2203.62,0.225,0.752,0.2225,0.4886,0.936,60,55,100,1,297000.0
APP-000314,11149.56,2857.45,4202.89,880036.87,630345.61,240,1,0,72,12215.45,2626.44,0.2563,0.7163,0.2356,0.377,0.8688,100,75,92,1,231000.0
APP-000315,7550.97,3074.97,3812.53,578359.17,412462.87,180,3,1,126,6475.27,2291.46,0.4072,0.7132,0.3035,0.5049,1.2156,100,55,41,0,0.0
APP-000316,8712.95,478.07,4275.26,564693.58,451583.05,240,3,1,77,20313.54,1881.6,0.0549,0.7997,0.216,0.4907,0.7615,100,75,41,1,185000.0
APP-000317,6268.24,1078.76,2022.62,484470.57,314677.92,240,0,0,49,6575.96,1311.16,0.1721,0.6495,0.2092,0.3227,0.704,80,75,100,0,268000.0
APP-000318,11666.67,3655.48,6081.31,1285887.99,767418.95,180,1,0,111,8551.88,4263.44,0.3133,0.5968,0.3654,0.5213,1.2,100,55,92,1,71000.0
APP-000319,4729.43,1358.9,1609.59,308041.17,301880.35,240,1,0,33,3538.85,1257.83,0.2873,0.98,0.266,0.3403,0.8936,80,55,92,1,65000.0
